query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,31,qmof-d976696,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,32,qmof-403e9cb,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,33,qmof-1f0ad0a,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,34,qmof-f343390,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,35,qmof-145a0bf,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,36,qmof-2f1a847,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,37,qmof-b2fddf8,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,38,qmof-334586a,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,39,qmof-9a1ecbc,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,40,qmof-8742974,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,41,qmof-51d789e,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,42,qmof-71748b1,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,43,qmof-14eb177,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,44,qmof-a5a6fa2,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,45,qmof-cb134eb,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,46,qmof-79ff2bd,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,47,qmof-ce52fe3,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,48,qmof-f69d443,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,49,qmof-b2bccba,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,50,qmof-bfae863,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,51,qmof-4324443,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,52,qmof-b0a3596,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,53,qmof-f0c9af4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,54,qmof-f2d872e,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,55,qmof-92f3405,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,56,qmof-0ea1d91,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,57,qmof-57e6787,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,58,qmof-38716ea,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,59,qmof-99810c8,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,60,qmof-50bd2e1,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,61,qmof-c11323c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,62,qmof-330a403,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,63,qmof-6a9204c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,64,qmof-32457b4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,65,qmof-8bbce0c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,66,qmof-c1d4910,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,67,qmof-1ca4ac2,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,68,qmof-f260694,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,69,qmof-5cbb170,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,70,qmof-14733c4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,71,qmof-e823200,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,72,qmof-a2a9bf5,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,73,qmof-b3bf417,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,74,qmof-987c95e,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,75,qmof-d06ef43,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,76,qmof-e268c52,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,77,qmof-7acc00d,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,78,qmof-d655f8d,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,79,qmof-d1c7a8a,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,80,qmof-7972915,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,81,qmof-d3b1916,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,82,qmof-95efdd8,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,83,qmof-a98e632,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,84,qmof-3d5971c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,85,qmof-12b0750,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,86,qmof-87a7761,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,87,qmof-dbfc0f0,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,88,qmof-48a32b2,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,89,qmof-44da106,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,90,qmof-c49d30b,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,91,qmof-3c5b84b,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,92,qmof-9fe4370,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,93,qmof-a653a76,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,94,qmof-3a15a51,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,95,qmof-4e8726d,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,96,qmof-417cefc,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,97,qmof-e74a5a6,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,98,qmof-72d8647,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,99,qmof-60450dd,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,46,100,qmof-508b13f,0.716667,semantic;band_gap;density;stability,1|1|1|1
