query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,18,qmof-c777fbc,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,19,qmof-7afc422,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,20,qmof-17c0863,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,21,qmof-b030441,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,22,qmof-2171eed,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,23,qmof-fd1f953,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,24,qmof-f837f30,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,25,qmof-53f1fd7,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,26,qmof-2b5cb3e,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,27,qmof-9a21157,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,28,qmof-c05888d,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,29,qmof-c0bc30d,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,30,qmof-ce0c773,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,31,qmof-2bc26d1,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,32,qmof-340ce1d,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,33,qmof-9fbf872,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,34,qmof-d5dcdb2,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,35,qmof-df02179,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,36,qmof-92c3fea,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,37,qmof-c1e8e4d,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,38,qmof-6852054,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,39,qmof-468c3a6,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,40,qmof-18467b8,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,41,qmof-7c0b0e1,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,42,qmof-e221acb,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,43,qmof-8ccd876,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,44,qmof-0be7420,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,45,qmof-7127539,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,46,qmof-497c336,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,47,qmof-611dbd4,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,48,qmof-edd39e3,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,49,qmof-79403ea,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,50,qmof-b1309d1,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,51,qmof-8b6fd08,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,52,qmof-fbbaa9a,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,53,qmof-3600621,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,54,qmof-75dfe5f,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,55,qmof-6ab2c9d,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,56,qmof-19e8f60,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,57,qmof-5e57dd5,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,58,qmof-9c5c154,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,59,qmof-195d002,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,60,qmof-2c26b5a,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,61,qmof-1a2d0f1,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,62,qmof-c5dc59c,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,63,qmof-afb0a94,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,64,qmof-52782af,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,65,qmof-5bdb017,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,66,qmof-ed90b66,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,67,qmof-da92f5a,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,68,qmof-106093e,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,69,qmof-639db33,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,70,qmof-63bed95,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,71,qmof-d7d4799,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,72,qmof-0519a50,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,73,qmof-0a1eaf1,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,74,qmof-6f21ecc,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,75,qmof-ba1edaa,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,76,qmof-434aece,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,77,qmof-7cb4137,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,78,qmof-9b6dfb6,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,79,qmof-f5dbc93,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,80,qmof-b8f9fb5,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,81,qmof-f128020,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,82,qmof-12fff70,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,83,qmof-5cb65f0,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,84,qmof-178416a,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,85,qmof-bfb991a,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,86,qmof-1195366,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,87,qmof-cb12c69,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,88,qmof-4d2d076,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,89,qmof-09e67ae,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,90,qmof-b0fc2d5,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,91,qmof-5b02dd4,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,92,qmof-3035579,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,93,qmof-e9595ba,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,94,qmof-d0fe151,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,95,qmof-26b963b,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,96,qmof-a92da8c,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,97,qmof-dc4c416,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,98,qmof-7ac83bb,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,99,qmof-688a1df,0.643333,semantic;band_gap;density;stability,1|1|1|1
photocatalytic MOFs with suitable band gaps,q2_photocatalysis,47,100,qmof-a7de9ff,0.643333,semantic;band_gap;density;stability,1|1|1|1
