seed,query_id,query,variant,candidate_pool_size,runtime_ms,mean_relevance,best_relevance,balance,diversity,hypervolume_proxy,ndcg_at_k,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,coverage,novelty
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA no diversity,100,127.94583300000006,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,1.0,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA no balance,100,82.37137500000014,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA no self-cleaning,100,82.25983399999981,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA pop20,100,55.13091599999997,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA pop50,100,157.13395899999983,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA pop100,100,288.4284589999999,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA iter20,100,27.267291999999888,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA iter40,100,55.17941600000009,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA iter100,100,138.48616699999948,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.10227654874324799
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA pool50,50,114.68041599999967,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.07698410749435425
42,q2_photocatalysis,semiconducting MOFs for photocatalysis with suitable band gap,LEA pool200,200,157.25754199999997,0.8607824444770813,0.8617095351219177,0.0,0.021135833114385605,6.784744432941636e-10,0.9999472812073708,1.0,0.9983774423599243,0.7995497584342957,0.0,0.8500000238418579,1.0,0.12866318225860596
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,SemanticOnly,100,0.05400000000044258,0.6645897626876831,0.6676316261291504,0.0,0.013059747405350208,8.110560706798018e-19,0.9813410317954927,1.0,0.0,0.9541835784912109,0.0,0.8500000238418579,1.0,0.0489165298640728
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,WeightedSum,100,0.08949999999963154,0.6728970408439636,0.673728346824646,0.0,0.0023870705626904964,8.296381661529227e-19,1.0,1.0,0.0,0.9760449528694153,0.0,0.8500000238418579,1.0,0.056563057005405426
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,MMR,100,4.80329200000007,0.6694502234458923,0.673728346824646,0.0,0.5381185412406921,2.3731433484996955e-10,0.9938916097863566,1.0,0.33260947465896606,0.9232099652290344,0.0,0.8500000238418579,1.0,0.35109132528305054
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,RandomRepeated,100,0.17724999999924052,0.6653710007667542,0.6721789836883545,0.0,0.01672729291021824,8.128035414226084e-19,0.9830837030774723,1.0,0.0,0.9562394022941589,0.0,0.8500000238418579,1.0,0.04937554895877838
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA baseline,100,127.4021249999997,0.6657832264900208,0.673728346824646,0.0,0.6102008819580078,4.1249564874945577e-10,0.9854110513967198,1.0,0.5958267450332642,0.8789259791374207,0.0,0.8500000238418579,1.0,0.5958296060562134
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA no diversity,100,119.07816599999954,0.6728970408439636,0.673728346824646,0.0,0.0023870705626904964,8.296381661529227e-19,1.0,1.0,0.0,0.9760449528694153,0.0,0.8500000238418579,1.0,0.056563057005405426
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA no balance,100,86.81933400000031,0.6657832264900208,0.673728346824646,0.0,0.6102008819580078,4.1249564874945577e-10,0.9854110513967198,1.0,0.5958267450332642,0.8789259791374207,0.0,0.8500000238418579,1.0,0.5958296060562134
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA no self-cleaning,100,82.63670799999989,0.6652817130088806,0.673728346824646,0.0,0.6112638115882874,2.73843142606367e-10,0.9839306218412863,1.0,0.39712879061698914,0.9037507772445679,0.0,0.8500000238418579,1.0,0.41384267807006836
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA pop20,100,55.2442089999996,0.6650815010070801,0.673728346824646,0.0,0.6078367829322815,4.1017167440315916e-10,0.9831812257532393,1.0,0.5945781469345093,0.8772436380386353,0.0,0.8500000238418579,1.0,0.5948299169540405
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA pop50,100,138.91154200000068,0.6648112535476685,0.6729826927185059,0.0,0.6076264977455139,4.1017167440315916e-10,0.9828312055062206,1.0,0.5945781469345093,0.8765324354171753,0.0,0.8500000238418579,1.0,0.5944323539733887
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA pop100,100,277.74249999999955,0.6654239892959595,0.673728346824646,0.0,0.6076065301895142,4.1017167440315916e-10,0.9835919329404658,1.0,0.5945781469345093,0.8781448602676392,0.0,0.8500000238418579,1.0,0.5953379273414612
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA iter20,100,27.397083000000322,0.6657991409301758,0.673728346824646,0.0,0.6101897954940796,4.1249564874945577e-10,0.9854304410785932,1.0,0.5958267450332642,0.8789678812026978,0.0,0.8500000238418579,1.0,0.5958519577980042
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA iter40,100,54.75799999999964,0.6656780242919922,0.673728346824646,0.0,0.6102741360664368,4.1249564874945577e-10,0.9852829269045572,1.0,0.5958267450332642,0.878649115562439,0.0,0.8500000238418579,1.0,0.5956845879554749
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA iter100,100,138.6922909999999,0.6660415530204773,0.673728346824646,0.0,0.6100231409072876,4.1249564874945577e-10,0.9857259692963471,1.0,0.5958267450332642,0.8796058893203735,0.0,0.8500000238418579,1.0,0.596206545829773
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA pool50,50,126.29987499999996,0.6674702167510986,0.673728346824646,0.0,0.607331395149231,2.7711957728548953e-10,0.9887195471029796,1.0,0.3955061733722687,0.9097234606742859,0.0,0.8500000238418579,1.0,0.4095534384250641
42,q3_lightweight_storage,lightweight low density MOFs for gas storage,LEA pool200,200,138.29591699999978,0.6620373725891113,0.673728346824646,0.0,0.5907294154167175,2.540550270158093e-10,0.9753381812753911,1.0,0.3748832046985626,0.8981399536132812,0.0,0.8500000238418579,1.0,0.3951190710067749
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,SemanticOnly,100,0.05466599999959243,0.5711639523506165,0.5735496282577515,0.0,0.019355762749910355,1.473303562482542e-10,0.951039514791627,0.25,1.0,0.6933193206787109,0.0,0.8500000238418579,1.0,0.011424487456679344
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,WeightedSum,100,0.08699999999972619,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,MMR,100,2.3147909999998717,0.5807684063911438,0.5966005325317383,0.0,0.11153697967529297,1.586404341225034e-10,0.9768420541694209,0.25,0.9732605814933777,0.7680809497833252,0.0,0.8500000238418579,1.0,0.0951789915561676
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,RandomRepeated,100,0.15145900000046453,0.5711880922317505,0.5779377818107605,0.0,0.028198445215821266,1.47355933011184e-10,0.953867395382529,0.25,1.0,0.6934397220611572,0.0,0.8500000238418579,1.0,0.017917092889547348
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA baseline,100,129.85233300000056,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no diversity,100,125.24029199999998,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no balance,100,84.34829100000042,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no self-cleaning,100,83.22024999999923,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA pop20,100,55.70845899999988,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA pop50,100,137.03391700000012,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA pop100,100,279.9366670000003,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA iter20,100,28.229333000000523,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA iter40,100,55.81037499999919,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA iter100,100,140.868750000001,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.11132273823022842
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA pool50,50,135.12787500000024,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.08904466032981873
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA pool200,200,133.04158299999892,0.593343198299408,0.5966005325317383,0.0,0.0201918575912714,1.711664976422611e-10,1.0,0.25,0.9929555654525757,0.8112602233886719,0.0,0.8500000238418579,1.0,0.13768017292022705
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,SemanticOnly,100,0.06508400000093673,0.8573349118232727,0.8610939979553223,0.0,0.048921216279268265,5.57218271524107e-10,0.9597180415941692,1.0,0.9836118817329407,0.6668614745140076,0.0,0.8500000238418579,1.0,0.050742458552122116
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,WeightedSum,100,0.0891670000005007,0.8807624578475952,0.8877611756324768,0.0,0.03194258362054825,6.288553011657427e-10,1.0,1.0,1.0,0.7398297190666199,0.0,0.8500000238418579,1.0,0.09199531376361847
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,MMR,100,1.8030000000006652,0.8693097829818726,0.8877611756324768,0.0,0.20032556354999542,5.758870602612376e-10,0.9853961701983046,1.0,0.98603755235672,0.7345129251480103,0.0,0.800000011920929,1.0,0.13801920413970947
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,RandomRepeated,100,0.060791999999310065,0.8591333627700806,0.8759486079216003,0.0,0.13577085733413696,5.254318646841227e-10,0.9632372689287244,1.0,1.0,0.6596967577934265,0.0,0.800000011920929,1.0,0.08680818974971771
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA baseline,100,122.73541699999946,0.878500759601593,0.8877611756324768,0.0,0.15095579624176025,6.113978767707806e-10,0.9976631862845201,1.0,0.98603755235672,0.7762902975082397,0.0,0.800000011920929,1.0,0.1537509560585022
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA no diversity,100,108.9767909999999,0.8807624578475952,0.8877611756324768,0.0,0.03194258362054825,6.288553011657427e-10,1.0,1.0,1.0,0.7398297190666199,0.0,0.8500000238418579,1.0,0.09199531376361847
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA no balance,100,87.48754199999986,0.878500759601593,0.8877611756324768,0.0,0.15095579624176025,6.113978767707806e-10,0.9976631862845201,1.0,0.98603755235672,0.7762902975082397,0.0,0.800000011920929,1.0,0.1537509560585022
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA no self-cleaning,100,85.54516700000114,0.8786234855651855,0.8877611756324768,0.0,0.15009835362434387,6.118722195580517e-10,0.997573866770363,1.0,0.98603755235672,0.7768483757972717,0.0,0.800000011920929,1.0,0.15423955023288727
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA pop20,100,55.35033299999981,0.8786234855651855,0.8877611756324768,0.0,0.15009835362434387,6.118722195580517e-10,0.9972824154821434,1.0,0.98603755235672,0.776848316192627,0.0,0.800000011920929,1.0,0.15423955023288727
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA pop50,100,137.9680419999989,0.8786234855651855,0.8877611756324768,0.0,0.15009835362434387,6.118722195580517e-10,0.9972824154821434,1.0,0.98603755235672,0.776848316192627,0.0,0.800000011920929,1.0,0.15423955023288727
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA pop100,100,287.1520839999988,0.8805114030838013,0.8877611756324768,0.0,0.07355085760354996,6.42009334583804e-10,0.9996598076625677,1.0,0.98603755235672,0.7672478556632996,0.0,0.8500000238418579,1.0,0.12024029344320297
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA iter20,100,28.7959579999999,0.8769291639328003,0.8877611756324768,0.0,0.16226153075695038,6.053261225602569e-10,0.995610651402949,1.0,0.98603755235672,0.7691470384597778,0.0,0.800000011920929,1.0,0.1482539176940918
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA iter40,100,57.40579100000076,0.8769291639328003,0.8877611756324768,0.0,0.16226153075695038,6.053261225602569e-10,0.9959021026911685,1.0,0.98603755235672,0.7691470384597778,0.0,0.800000011920929,1.0,0.1482539176940918
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA iter100,100,142.54004200000026,0.8786234855651855,0.8877611756324768,0.0,0.15009835362434387,6.118722195580517e-10,0.9972824154821434,1.0,0.98603755235672,0.776848316192627,0.0,0.800000011920929,1.0,0.15423955023288727
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA pool50,50,124.26679200000024,0.8786234855651855,0.8877611756324768,0.0,0.15009835362434387,6.118722195580517e-10,0.9972824154821434,1.0,0.98603755235672,0.776848316192627,0.0,0.800000011920929,1.0,0.1331031620502472
42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA pool200,200,117.05725000000022,0.8786234855651855,0.8877611756324768,0.0,0.15009835362434387,6.118722195580517e-10,0.9972824154821434,1.0,0.98603755235672,0.776848316192627,0.0,0.800000011920929,1.0,0.1721588671207428
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.04729199999964351,0.46286487579345703,0.4651694893836975,0.0,0.06416328996419907,2.2449508918498395e-10,0.9719886587943841,0.44999998807907104,0.9813195466995239,0.5990620851516724,0.0,0.8500000238418579,1.0,0.04128754884004593
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.08658299999986241,0.47267183661460876,0.4744685888290405,0.0,0.008607196621596813,2.5033813910724234e-10,1.0,0.44999998807907104,1.0,0.6544787883758545,0.0,0.8500000238418579,1.0,0.06010851263999939
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,2.6103330000015745,0.4653640687465668,0.4744685888290405,0.0,0.12113821506500244,2.290901635060294e-10,0.9856031459014648,0.44999998807907104,0.9524765014648438,0.6311063766479492,0.0,0.8500000238418579,1.0,0.07898028194904327
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,RandomRepeated,100,0.07041699999987827,0.46483129262924194,0.46872079372406006,0.0,0.05223900079727173,2.2992689696632596e-10,0.9787794514881515,0.44999998807907104,0.9894978404045105,0.6078096032142639,0.0,0.8500000238418579,1.0,0.03792403265833855
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA baseline,100,138.5295830000004,0.4714239239692688,0.47310811281204224,0.0,0.06906978040933609,2.451564784511362e-10,0.9968361670625493,0.44999998807907104,0.9708409309387207,0.6617107391357422,0.0,0.8500000238418579,1.0,0.07794227451086044
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,128.28412500000042,0.47267183661460876,0.4744685888290405,0.0,0.008607196621596813,2.5033813910724234e-10,1.0,0.44999998807907104,1.0,0.6544787883758545,0.0,0.8500000238418579,1.0,0.06010851263999939
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no balance,100,91.37358299999931,0.4714239239692688,0.47310811281204224,0.0,0.06906978040933609,2.451564784511362e-10,0.9968361670625493,0.44999998807907104,0.9708409309387207,0.6617107391357422,0.0,0.8500000238418579,1.0,0.07794227451086044
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,85.89966699999962,0.4718318581581116,0.4744685888290405,0.0,0.07231131196022034,2.4619670191405874e-10,0.9984081800854336,0.44999998807907104,0.9708409309387207,0.6644304394721985,0.0,0.8500000238418579,1.0,0.08053809404373169
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA pop20,100,55.99287500000116,0.47182923555374146,0.4744685888290405,0.0,0.06925375014543533,2.4619475902376564e-10,0.9979260300355997,0.44999998807907104,0.9709603190422058,0.6643489599227905,0.0,0.8500000238418579,1.0,0.08047179132699966
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA pop50,100,136.91266699999892,0.4713241457939148,0.4744685888290405,0.0,0.07673681527376175,2.449020153338921e-10,0.9963672042031056,0.44999998807907104,0.9708409309387207,0.6610454320907593,0.0,0.8500000238418579,1.0,0.07750926911830902
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA pop100,100,280.573458000001,0.4719114303588867,0.4744685888290405,0.0,0.07193675637245178,2.4639956741623337e-10,0.997533901382148,0.44999998807907104,0.9708409309387207,0.6649606823921204,0.0,0.8500000238418579,1.0,0.08103145658969879
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA iter20,100,27.514832999999683,0.4714239239692688,0.47310811281204224,0.0,0.06906978040933609,2.451564784511362e-10,0.9968361670625493,0.44999998807907104,0.9708409309387207,0.6617107391357422,0.0,0.8500000238418579,1.0,0.07794227451086044
43,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA iter40,100,57.435749999999786,0.4714239239692688,0.47310811281204224,0.0,0.06906978040933609,2.451564784511362e-10,0.9968361670625493,0.44999998807907104,0.9708409309387207,0.6617107391357422,0.0,0.8500000238418579,1.0,0.07794227451086044
