query,query_id,seed,candidate_rank,qmof_id,semantic_score,relevance_score,availability_mask
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,78,qmof-7cb4137,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,79,qmof-39c37e1,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,80,qmof-a299c07,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,81,qmof-4537b4a,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,82,qmof-c53a076,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,83,qmof-7a5b1ce,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,84,qmof-7f0e1cd,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,85,qmof-3d5b416,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,86,qmof-0315b97,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,87,qmof-cc4c6c7,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,88,qmof-6a9204c,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,89,qmof-c926dc5,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,90,qmof-0091bbc,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,91,qmof-67a153c,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,92,qmof-d42c622,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,93,qmof-8539847,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,94,qmof-17f519a,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,95,qmof-b6f0cb7,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,96,qmof-bdb9583,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,97,qmof-d441feb,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,98,qmof-93da51e,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,99,qmof-8f318ef,0.65,0.747905,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,100,qmof-0bbe81c,0.65,0.747905,1|1|1|1
