query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,69,qmof-06527ff,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,70,qmof-21f628d,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,71,qmof-d5d281f,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,72,qmof-b233d71,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,73,qmof-6d28282,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,74,qmof-1f55141,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,75,qmof-b2c1954,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,76,qmof-0ad522b,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,77,qmof-2a66aa3,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,78,qmof-49bf8ce,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,79,qmof-a7efc17,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,80,qmof-667784d,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,81,qmof-5a70274,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,82,qmof-2dbf6de,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,83,qmof-8304c2c,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,84,qmof-42e7848,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,85,qmof-c0f2b02,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,86,qmof-5a37225,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,87,qmof-8d68d51,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,88,qmof-6c85054,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,89,qmof-ddd91fd,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,90,qmof-c9316bd,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,91,qmof-08e86ed,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,92,qmof-4a4ca58,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,93,qmof-8389efb,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,94,qmof-23796ec,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,95,qmof-b75a6f2,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,96,qmof-419f734,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,97,qmof-5797937,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,98,qmof-cb3237c,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,99,qmof-93941e0,0.728571,semantic;density;stability,1|0|1|1
lightweight gas storage MOFs with low density,q3_lightweight_storage,48,100,qmof-6adf485,0.728571,semantic;density;stability,1|0|1|1
