query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,47,qmof-f837f30,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,48,qmof-d441feb,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,49,qmof-53f1fd7,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,50,qmof-37d5c1e,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,51,qmof-2b5cb3e,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,52,qmof-9a21157,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,53,qmof-c05888d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,54,qmof-90996c9,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,55,qmof-b7e2716,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,56,qmof-c0bc30d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,57,qmof-ce0c773,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,58,qmof-2bc26d1,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,59,qmof-340ce1d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,60,qmof-2a3833a,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,61,qmof-9d5a46c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,62,qmof-9fbf872,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,63,qmof-d5dcdb2,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,64,qmof-4b509da,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,65,qmof-df02179,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,66,qmof-92c3fea,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,67,qmof-d9d6cca,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,68,qmof-c1e8e4d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,69,qmof-6b5f1a5,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,70,qmof-baf72be,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,71,qmof-6852054,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,72,qmof-468c3a6,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,73,qmof-18467b8,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,74,qmof-1c152b7,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,75,qmof-30918ed,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,76,qmof-6f05745,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,77,qmof-7c0b0e1,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,78,qmof-1580a8b,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,79,qmof-e221acb,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,80,qmof-d280801,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,81,qmof-8ccd876,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,82,qmof-85b5866,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,83,qmof-0be7420,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,84,qmof-d0e3270,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,85,qmof-b793535,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,86,qmof-7127539,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,87,qmof-497c336,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,88,qmof-611dbd4,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,89,qmof-954f79c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,90,qmof-7b1303e,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,91,qmof-70883fe,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,92,qmof-228a2e8,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,93,qmof-b8ca403,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,94,qmof-edd39e3,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,95,qmof-c6652e8,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,96,qmof-dcabab2,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,97,qmof-79403ea,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,98,qmof-b1309d1,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,99,qmof-8b6fd08,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,47,100,qmof-5433888,0.65,semantic;band_gap;density;stability,1|1|1|1
