query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,21,qmof-ad2c0ca,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,22,qmof-dccc2e2,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,23,qmof-19a5867,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,24,qmof-a6a11b6,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,25,qmof-6756c93,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,26,qmof-0519a50,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,27,qmof-5c82433,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,28,qmof-b243d26,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,29,qmof-172319f,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,30,qmof-1e540dd,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,31,qmof-cf35b6c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,32,qmof-651fdeb,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,33,qmof-f46187c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,34,qmof-c4c5c23,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,35,qmof-de74ec5,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,36,qmof-817fdc2,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,37,qmof-7563546,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,38,qmof-91e9d17,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,39,qmof-7337787,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,40,qmof-cf9c61e,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,41,qmof-e03dbd5,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,42,qmof-050f6a7,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,43,qmof-02b8805,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,44,qmof-58cb01d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,45,qmof-f7be768,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,46,qmof-1c18108,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,47,qmof-8f2f198,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,48,qmof-09f8fe4,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,49,qmof-e266e2c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,50,qmof-c7fbe0d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,51,qmof-d21e6d3,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,52,qmof-b6f0cb7,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,53,qmof-8f9170f,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,54,qmof-431c61c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,55,qmof-e5b6a13,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,56,qmof-918c8d1,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,57,qmof-75577f5,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,58,qmof-b78b0ad,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,59,qmof-6b33db5,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,60,qmof-4809ee4,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,61,qmof-80cb026,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,62,qmof-73bb58e,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,63,qmof-6f98772,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,64,qmof-5cb65f0,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,65,qmof-39f5329,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,66,qmof-54f7ee7,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,67,qmof-dce5b26,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,68,qmof-206e25b,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,69,qmof-29a7d04,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,70,qmof-dd3d308,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,71,qmof-e789f6e,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,72,qmof-9c6ea2c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,73,qmof-954c057,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,74,qmof-46ebf41,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,75,qmof-d265887,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,76,qmof-c6652e8,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,77,qmof-90996c9,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,78,qmof-d346410,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,79,qmof-5d9fab0,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,80,qmof-55d8a8c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,81,qmof-a79f7a8,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,82,qmof-6238cac,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,83,qmof-5ce863d,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,84,qmof-fc7ce55,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,85,qmof-28d5f98,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,86,qmof-268888c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,87,qmof-169ee8c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,88,qmof-531ae10,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,89,qmof-0919853,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,90,qmof-22ff87f,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,91,qmof-8707b97,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,92,qmof-9fd6fe0,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,93,qmof-d3b25c3,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,94,qmof-653a443,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,95,qmof-542bb58,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,96,qmof-228a2e8,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,97,qmof-881eff2,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,98,qmof-fcfab15,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,99,qmof-983687c,0.65,semantic;band_gap;density;stability,1|1|1|1
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,43,100,qmof-30e9498,0.65,semantic;band_gap;density;stability,1|1|1|1
