query,query_id,seed,candidate_rank,qmof_id,semantic_score,available_descriptors,availability_mask
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,27,qmof-b92e7e5,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,28,qmof-330a403,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,29,qmof-32457b4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,30,qmof-e2b9aa4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,31,qmof-8fe6d7b,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,32,qmof-c0d0be0,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,33,qmof-0ea1d91,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,34,qmof-466d3a2,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,35,qmof-92f3405,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,36,qmof-57e6787,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,37,qmof-c1d4910,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,38,qmof-99810c8,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,39,qmof-098256e,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,40,qmof-51d789e,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,41,qmof-f2d872e,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,42,qmof-01f1640,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,43,qmof-3104826,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,44,qmof-f0c9af4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,45,qmof-82fb334,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,46,qmof-ce52fe3,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,47,qmof-c8f0292,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,48,qmof-c631f72,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,49,qmof-26c54ef,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,50,qmof-8bbce0c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,51,qmof-145a0bf,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,52,qmof-a5ebf1c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,53,qmof-edd4ef0,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,54,qmof-2ba0cce,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,55,qmof-2f1a847,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,56,qmof-c11323c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,57,qmof-14eb177,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,58,qmof-9a1ecbc,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,59,qmof-2bd31fe,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,60,qmof-f343390,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,61,qmof-b78a98a,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,62,qmof-50bd2e1,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,63,qmof-1f0ad0a,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,64,qmof-eb2e363,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,65,qmof-b2bccba,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,66,qmof-71748b1,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,67,qmof-d976696,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,68,qmof-c49d30b,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,69,qmof-cd0f2d8,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,70,qmof-f771839,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,71,qmof-5cbb170,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,72,qmof-03dde57,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,73,qmof-64aa197,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,74,qmof-55e2cda,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,75,qmof-e74a5a6,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,76,qmof-417cefc,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,77,qmof-03d685b,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,78,qmof-d3b1916,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,79,qmof-7f04d5c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,80,qmof-e6bee8a,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,81,qmof-3015833,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,82,qmof-fe6f735,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,83,qmof-5c0fddb,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,84,qmof-e823200,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,85,qmof-7bea0fe,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,86,qmof-d3f2126,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,87,qmof-b3bf417,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,88,qmof-e268c52,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,89,qmof-a668ff8,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,90,qmof-3d5971c,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,91,qmof-f260694,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,92,qmof-a2a9bf5,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,93,qmof-14733c4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,94,qmof-6e939e4,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,95,qmof-7acc00d,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,96,qmof-72d8647,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,97,qmof-508b13f,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,98,qmof-1f1fa29,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,99,qmof-48a32b2,0.716667,semantic;band_gap;density;stability,1|1|1|1
stable porous MOFs for CO2 adsorption,q1_co2_adsorption,43,100,qmof-1c91623,0.716667,semantic;band_gap;density;stability,1|1|1|1
