seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,coverage,missing_band_gap_top5
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,1675.0975409999996,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,91.34237499999998,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,91.22433299999955,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,92.00358300000033,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.03745899999962887,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.03641600000037215,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006509908856241964,0.002423893768056119,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,95.67295799999975,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.00735684204264544,0.002739240129705241,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
44,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,94.90862500000041,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.007276882260339334,0.00270946797431768,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.05804200000092408,0.7228394691530846,0.7598757655234476,0.8876850932836533,0.15,0.04250296078620137,0.9453367090217317,0.716667,0.8,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.05162500000110981,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.2450000000008288,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,189.17937500000016,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.04533400000106269,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.9485088866007466,0.716667,0.9,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,1665.0517500000017,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,91.21095899999965,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,91.09808399999864,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,90.80637499999966,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.03745799999954613,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.039167000000617236,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006509908856241964,0.002423893768056119,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,94.73145800000005,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006529495667200536,0.00243118670411206,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
45,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,94.68591699999962,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.008276669151382521,0.003081727750621637,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.0444579999996364,0.7413576173382661,0.7598757655234476,0.880002760887146,0.1,0.032693870924617535,0.9800805182338668,0.716667,0.9,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.04495900000023312,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.1669580000006619,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,183.32749999999896,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.041916999999003224,0.6858031727827216,0.7598757655234476,0.9030497580766678,0.1,0.020162613279812013,0.8739261138563453,0.716667,0.6,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,1661.4869579999993,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,91.28408299999968,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,90.87299999999843,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,92.28425000000051,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.0476250000005507,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.03737499999978411,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006509908856241964,0.002423893768056119,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,96.29387500000064,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006656775425653905,0.0024785779380183527,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
46,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,94.73758299999879,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.012071996784652584,0.004494876721085894,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.047999999999603915,0.7228394691530845,0.7598757655234476,0.8876850932836533,0.15,0.04250296078620137,0.92276332990112,0.716667,0.8,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.04291700000003118,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.1160830000012112,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,184.41124999999835,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.052500000000677005,0.7228394691530846,0.7598757655234476,0.8876850932836533,0.15,0.04250296078620137,0.9475932427457558,0.716667,0.8,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,1668.7498750000013,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,90.8449580000017,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,91.06716599999842,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,90.34912500000303,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.04508399999991752,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.04033300000116924,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006509908856241964,0.002423893768056119,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,95.22087499999898,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.005065856868168339,0.0018862167142084992,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
47,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,94.10770899999932,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.010564261078252457,0.003933487727273057,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.044875000000388354,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.9485088866007466,0.716667,0.9,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.04362499999999159,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.155874999998474,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,182.92129099999954,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.04766600000039034,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,1664.7481249999992,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,91.95462500000318,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,90.7709170000004,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,91.57204199999924,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.03775000000061368,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.03616699999753337,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006509908856241964,0.002423893768056119,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,96.05849999999805,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0025212984706740826,0.0009387780667031173,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
48,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,95.19274999999894,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.007553798018489033,0.002812574545435339,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.054792000000247754,0.7228394691530846,0.7598757655234476,0.8876850932836533,0.15,0.04250296078620137,0.9520784278102159,0.716667,0.8,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.044667000000941925,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.4000420000002123,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,189.17716700000042,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.04587500000141631,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,2149.2498330000026,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,115.03875000000008,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,98.12683300000202,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,98.84912500000098,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.04166700000141077,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GAT only,100,0.03575000000211048,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006509908856241964,0.002423893768056119,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GraphSAGE,100,95.15770800000212,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.00627512542414479,0.0023364747103595588,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
49,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA + GAT,100,95.36820900000009,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.012902115378528834,0.0048039623520644064,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,SemanticOnly,100,0.04645800000346867,0.7043213209679031,0.7598757655234476,0.8953674256801605,0.15,0.03623733196379861,0.9254172272555985,0.716667,0.7,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,WeightedSum,100,0.044041999998967185,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,TOPSIS,100,1.2449579999973537,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,ParetoCrowding,100,207.6417080000006,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,Random,100,0.05375000000285013,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,MMR,100,1707.9632920000022,0.741357617338266,0.7598757655234476,0.880002760887146,0.1,0.03269387092461753,0.967512724511889,0.716667,0.9,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA,100,90.45225000000201,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no diversity,100,90.48108400000032,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,LEA no self-cleaning,100,90.05008300000128,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.0,0.0,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
50,q1_co2_adsorption,stable porous MOFs for CO2 adsorption,GraphSAGE only,100,0.03816699999958928,0.7598757655234476,0.7598757655234476,0.8723204284906387,0.006389341072645038,0.0023790016649956115,1.0,0.716667,1.0,0.7,0.0,0.7,1.0,0
